,Temperature_m,Relative_Humidity_m,Temperature_tl,Relative_Humidity_tl,Wind_Speed_Average_tl,Wind_Speed_Maximum_tl,Wind_Direction_(deg.)_tl,precip,depth,pressure,above,below,near,storm_slabs,wet_slabs,persistent,wind_slab,loose_wet,glide,cornices,loose_dry
2017-02-21 20:00:00,23.32,91.9,20.85,95.4,12.21,19.66,315.1,0.0,103.75,1012.573,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-21 21:00:00,23.7,86.6,21.21,95.2,9.88,16.7,309.5,0.0,103.9,1013.288,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-21 22:00:00,22.6,92.1,19.76,94.3,10.82,17.27,310.0,0.0,104.9,1013.558,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-21 23:00:00,21.38,90.3,18.67,93.9,13.42,21.45,321.1,0.0,105.95,1013.561,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 00:00:00,21.26,89.2,17.7,82.2,11.73,18.99,329.2,0.0,106.05,1013.833,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 01:00:00,18.09,93.4,16.62,91.9,10.14,19.53,324.7,0.0,106.1,1013.833,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 02:00:00,15.53,90.0,17.83,94.0,11.14,21.79,319.6,0.0,106.1,1013.697,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 03:00:00,14.57,92.2,16.62,92.4,11.32,21.15,322.3,0.0,106.15,1013.911,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 04:00:00,13.96,90.3,16.99,87.6,12.6,19.74,329.8,0.0,106.25,1014.047,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 05:00:00,15.3,89.3,15.53,91.9,8.13,14.25,319.2,0.0,106.3,1013.911,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 06:00:00,15.42,88.5,16.02,83.6,9.13,14.95,327.3,0.0,106.3,1013.911,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 07:00:00,14.93,89.5,15.66,80.2,6.082000000000002,12.23,348.1,0.0,106.35,1013.911,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 08:00:00,17.5,87.6,16.5,72.3,7.57,15.56,348.6,0.0,106.4,1014.047,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 09:00:00,18.84,82.8,16.38,81.4,5.444,12.09,327.6,0.0,106.45,1014.047,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 10:00:00,22.6,82.5,24.02,79.7,2.585,9.83,331.7,0.0,106.5,1014.242,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 11:00:00,28.34,73.15,23.16,82.3,6.059,11.58,316.3,0.0,106.55,1014.098,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 12:00:00,30.63,67.71,23.39,81.2,6.792000000000002,13.54,315.7,0.0,106.85,1013.754,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 13:00:00,31.49,63.5,22.05,84.5,7.84,15.62,309.0,0.0,107.1,1013.348,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 14:00:00,27.81,67.55,21.33,87.5,7.15,12.52,312.1,0.0,107.2,1013.139,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 15:00:00,26.48,73.33,23.15,77.9,7.45,11.89,317.6,0.0,107.6,1013.469,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 16:00:00,23.56,82.8,19.15,81.8,6.692,13.8,320.9,0.0,108.15,1013.212,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 17:00:00,22.1,84.7,18.3,84.0,6.976,13.0,327.2,0.0,108.45,1013.498,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 18:00:00,18.82,87.9,17.45,87.6,5.404,11.62,336.4,0.0,108.45,1013.561,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 19:00:00,16.62,88.0,17.59,91.6,3.799,11.58,323.8,0.0,108.45,1013.561,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 20:00:00,15.66,88.9,15.28,86.7,4.338,9.83,335.1,0.0,108.45,1013.331,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 21:00:00,14.45,89.3,14.56,90.5,4.492,13.4,338.8,0.0,108.55,1013.64,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 22:00:00,13.22,87.8,14.08,91.3,6.238,13.54,334.6,0.0,108.55,1013.64,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-22 23:00:00,12.61,88.2,14.81,93.0,8.34,14.28,335.6,0.0,108.55,1013.64,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-23 00:00:00,12.37,87.4,14.93,92.6,8.99,15.06,329.6,0.0,108.65,1013.788,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 01:00:00,11.9,89.3,14.69,91.5,9.55,16.87,318.5,0.0,108.75,1013.718,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 02:00:00,11.66,86.6,14.81,88.0,11.46,19.2,325.9,0.0,108.65,1013.447,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 03:00:00,11.66,87.0,14.81,93.0,10.54,17.92,330.2,0.0,108.6,1013.447,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 04:00:00,11.53,86.2,14.2,91.2,10.77,19.54,327.5,0.0,108.6,1013.583,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 05:00:00,10.43,85.4,14.32,91.2,11.07,17.45,326.4,0.0,108.6,1013.718,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 06:00:00,10.92,85.6,13.96,91.1,10.58,18.15,317.5,0.0,108.6,1013.718,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 07:00:00,11.17,85.8,14.56,91.2,10.18,16.91,314.3,0.0,108.6,1013.854,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 08:00:00,15.93,82.7,14.93,91.2,8.32,15.66,309.8,0.0,108.6,1014.533,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 09:00:00,16.77,80.2,15.66,88.1,8.11,15.96,321.8,0.0,108.6,1014.454,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 10:00:00,17.99,85.8,19.29,81.1,9.43,16.3,329.0,0.0,108.6,1014.861,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 11:00:00,21.75,78.24,19.04,86.0,7.37,14.78,320.2,0.0,108.6,1015.053,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 12:00:00,24.07,75.93,20.36,81.2,8.0,14.01,317.4,0.0,108.6,1014.907,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 13:00:00,26.74,63.51,18.55,88.9,8.03,14.34,307.7,0.0,108.6,1014.471,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 14:00:00,23.92,64.72,18.67,85.9,8.4,14.18,312.5,0.0,108.6,1014.568,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 15:00:00,25.02,42.22,16.97,82.8,7.77,15.82,318.7,0.0,108.6,1014.296,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 16:00:00,21.36,72.11,17.94,81.8,6.721,13.94,324.0,0.0,108.6,1014.161,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 17:00:00,18.94,71.8,16.49,90.8,3.852,11.15,308.9,0.0,108.6,1014.375,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 18:00:00,15.89,82.7,13.47,85.9,6.124,12.29,322.7,0.0,108.6,1014.239,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 19:00:00,15.05,80.1,15.05,93.0,5.915,13.51,325.5,0.0,108.55,1014.313,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 20:00:00,12.61,83.2,14.93,92.2,8.56,15.16,321.0,0.0,108.55,1014.182,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 21:00:00,15.42,77.45,14.56,92.1,7.49,14.38,322.3,0.0,108.55,1014.047,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 22:00:00,13.22,85.7,13.72,91.4,8.24,14.72,320.6,0.0,108.55,1014.047,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-23 23:00:00,13.35,86.7,14.32,90.7,10.51,18.32,323.9,0.0,108.55,1014.059,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-24 00:00:00,12.49,87.1,13.11,90.7,10.35,19.0,316.3,0.0,108.55,1013.911,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 01:00:00,11.89,84.3,13.11,91.0,9.28,18.12,311.2,0.0,108.55,1013.82,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 02:00:00,13.85,76.04,12.87,91.1,5.893,14.01,298.0,0.0,108.55,1013.69,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 03:00:00,13.11,78.21,12.26,89.9,4.935,10.51,302.8,0.0,108.55,1013.405,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 04:00:00,14.21,79.3,12.62,90.8,5.0939999999999985,11.18,304.5,0.0,108.55,1013.553,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 05:00:00,15.06,83.6,13.11,91.6,4.9030000000000005,10.64,297.1,0.0,108.55,1013.233,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 06:00:00,14.2,74.81,11.29,90.2,5.181,11.15,307.6,0.0,108.55,1013.097,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 07:00:00,13.84,79.21,11.78,88.9,2.545,7.21,307.5,0.0,108.55,1013.233,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 08:00:00,16.28,80.2,14.33,88.7,0.613,5.188,314.3,0.0,108.55,1013.369,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 09:00:00,17.5,79.35,17.11,85.9,0.119,3.335,277.5,0.0,108.5,1013.369,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 10:00:00,19.68,79.46,19.29,80.5,0.116,4.9510000000000005,260.9,0.0,108.5,1013.709,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 11:00:00,18.94,80.5,17.83,82.8,0.005,1.6840000000000002,180.6,0.03,108.5,1013.833,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 12:00:00,20.41,82.0,19.28,83.1,0.002,0.8420000000000001,137.9,0.01,108.55,1013.833,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 13:00:00,21.38,80.1,21.21,81.9,0.001,1.01,205.1,0.02,108.55,1013.833,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 14:00:00,22.6,76.14,22.55,80.1,0.002,1.65,167.5,0.01,108.55,1013.561,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 15:00:00,21.99,85.2,21.21,85.9,0.202,3.367,214.1,0.0,108.55,1013.69,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 16:00:00,22.11,81.2,20.48,85.8,-0.001,1.01,190.0,0.01,108.55,1013.83,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 17:00:00,19.92,88.2,18.42,87.3,0.019,1.785,114.7,0.0,108.55,1013.968,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 18:00:00,19.19,89.4,16.85,92.8,0.046,1.4480000000000002,94.1,0.0,108.55,1014.239,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 19:00:00,18.7,88.1,16.49,92.5,0.097,3.233,85.8,0.0,108.55,1014.511,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 20:00:00,18.09,87.6,15.77,91.5,0.618,4.647,85.4,0.0,108.55,1014.511,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 21:00:00,16.62,86.3,16.26,88.2,0.46,5.9620000000000015,84.0,0.0,108.55,1014.917,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 22:00:00,16.76,85.8,15.9,88.9,2.636,9.33,82.6,0.0,108.55,1015.122,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-24 23:00:00,16.28,89.7,16.63,88.2,0.903,5.8610000000000015,77.9,0.0,108.55,1015.403,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-02-25 00:00:00,17.86,87.8,16.99,87.3,0.017,1.111,83.7,0.0,108.55,1015.538,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 01:00:00,15.67,88.1,16.38,87.3,-0.005,0.101,83.2,0.0,108.5,1015.403,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 02:00:00,15.91,88.0,16.5,87.6,-0.006999999999999999,0.101,126.1,0.0,108.5,1015.403,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 03:00:00,14.93,87.5,15.53,88.2,-0.008,0.101,61.49,0.0,108.45,1015.403,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 04:00:00,13.47,84.8,14.08,88.8,0.016,1.28,335.9,0.0,108.45,1015.403,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 05:00:00,12.49,87.6,13.84,88.8,0.172,1.482,319.0,0.0,108.4,1015.268,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 06:00:00,12.01,87.8,12.75,88.9,0.152,1.28,333.1,0.0,108.35,1015.139,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 07:00:00,12.02,86.2,14.2,90.9,2.354,5.827000000000001,316.3,0.0,108.2,1015.345,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 08:00:00,15.68,81.5,15.05,89.1,3.543,7.78,319.0,0.0,108.2,1015.316,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 09:00:00,20.43,80.2,17.6,86.3,3.703,10.31,314.4,0.0,108.1,1015.268,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 10:00:00,22.48,75.8,21.48,79.2,5.832999999999998,14.42,320.6,0.0,108.1,1015.329,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 11:00:00,24.06,73.35,25.83,75.8,2.188,7.51,300.2,0.0,108.05,1015.023,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 12:00:00,24.9,72.04,21.81,85.1,2.229,9.23,286.7,0.0,107.95,1015.11,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 13:00:00,22.58,75.9,21.57,85.0,6.102,11.41,301.3,0.0,107.9,1014.419,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 14:00:00,22.83,72.92,22.42,86.1,6.401,12.96,302.9,0.0,107.9,1013.619,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 15:00:00,22.23,68.6,20.0,87.0,7.73,15.35,303.0,0.0,107.85,1012.844,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 16:00:00,21.5,76.33,18.79,91.2,9.8,17.74,308.0,0.0,107.75,1012.318,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 17:00:00,20.77,77.9,18.18,93.1,11.05,22.86,301.8,0.0,107.65,1011.934,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 18:00:00,21.26,62.98,17.46,93.9,12.5,21.55,301.4,0.0,107.65,1010.714,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 19:00:00,20.65,82.7,17.95,94.4,14.09,22.43,303.4,0.0,107.55,1010.307,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 20:00:00,20.53,89.4,18.07,94.8,13.42,23.84,303.1,0.0,107.5,1009.765,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 21:00:00,20.16,87.3,17.71,94.4,13.7,26.47,301.2,0.0,107.5,1009.087,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 22:00:00,19.8,85.6,17.34,94.4,13.54,21.79,302.8,0.0,107.5,1008.951,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-25 23:00:00,20.04,82.5,17.34,93.7,12.25,24.04,306.7,0.0,107.5,1008.409,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-02-26 00:00:00,19.43,85.4,17.22,94.2,10.43,20.0,298.0,0.0,107.4,1007.731,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 01:00:00,18.7,87.0,16.74,93.8,9.62,19.03,293.0,0.0,107.3,1007.053,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 02:00:00,18.7,85.6,16.38,93.8,9.68,16.33,294.2,0.0,107.3,1006.239,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 03:00:00,18.7,91.2,16.74,94.0,6.3039999999999985,15.02,289.3,0.0,107.3,1005.155,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 04:00:00,18.82,88.7,16.62,93.9,5.38,13.44,283.7,0.0,107.3,1004.206,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 05:00:00,18.82,88.7,16.74,93.6,6.555,14.21,296.8,0.0,107.3,1003.392,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 06:00:00,19.43,88.1,17.23,93.8,6.521,13.03,293.9,0.01,107.25,1002.85,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 07:00:00,19.55,89.7,17.47,93.8,5.174,11.92,282.9,0.01,107.25,1002.172,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 08:00:00,20.16,89.3,17.95,93.4,3.4560000000000004,8.79,283.9,0.02,107.25,1001.765,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 09:00:00,21.02,88.9,18.92,93.3,4.232,9.36,279.3,0.02,107.25,1001.358,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 10:00:00,22.73,87.3,20.37,91.7,3.403,14.38,264.1,0.03,107.2,1000.951,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 11:00:00,23.57,86.4,21.94,91.5,3.085,8.86,262.2,0.04,107.2,1000.508,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 12:00:00,23.08,83.8,21.45,91.8,4.902,13.94,270.4,0.04,107.2,1000.221,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 13:00:00,23.31,80.9,20.73,91.1,5.767,12.76,280.6,0.01,107.2,1000.064,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 14:00:00,23.07,80.3,21.94,90.6,5.055,11.52,291.3,0.0,107.2,999.7928,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 15:00:00,22.46,84.4,20.12,90.8,6.846,15.66,278.0,0.01,107.2,1000.199,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 16:00:00,20.88,83.6,19.76,90.0,5.711,11.41,287.0,0.02,107.2,1000.507,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 17:00:00,20.16,80.2,17.33,91.2,6.002999999999999,13.37,303.3,0.0,107.2,1000.544,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 18:00:00,19.43,83.9,17.34,92.9,3.0780000000000003,9.16,296.0,0.0,107.2,1000.951,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 19:00:00,18.7,84.9,16.74,92.9,4.19,13.64,301.5,0.0,107.2,1001.358,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 20:00:00,19.43,77.69,16.98,91.5,5.1770000000000005,12.36,314.7,0.0,107.2,1001.222,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 21:00:00,19.19,82.2,17.1,92.7,6.199,11.25,316.5,0.0,107.15,1001.765,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 22:00:00,17.48,77.63,15.53,92.1,5.684,11.21,316.8,0.0,107.15,1001.629,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-26 23:00:00,18.23,82.9,16.38,93.2,7.96,13.78,320.0,0.0,107.1,1001.974,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 00:00:00,17.01,87.4,16.62,93.6,3.657,11.82,300.9,0.0,107.1,1001.839,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 01:00:00,17.62,82.7,15.9,92.7,5.598,12.06,307.1,0.0,107.1,1002.11,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 02:00:00,17.62,81.5,16.62,93.1,4.8260000000000005,9.53,304.5,0.0,107.1,1002.246,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 03:00:00,16.89,86.9,16.14,93.3,4.6389999999999985,10.1,295.9,0.0,107.1,1002.246,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 04:00:00,16.64,89.3,15.53,93.2,5.016,12.8,296.7,0.0,107.1,1001.975,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 05:00:00,17.38,88.2,15.41,93.6,5.8279999999999985,13.47,298.0,0.0,107.05,1002.382,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 06:00:00,16.4,88.2,14.93,93.2,7.74,15.09,297.6,0.0,107.05,1002.376,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 07:00:00,16.89,87.4,15.05,93.4,6.3889999999999985,14.52,302.5,0.0,107.05,1002.38,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 08:00:00,18.21,85.2,15.78,92.8,5.528,14.45,299.9,0.0,107.0,1002.456,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 09:00:00,19.06,88.8,16.87,92.6,3.752,9.8,279.7,0.01,107.0,1002.714,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 10:00:00,19.31,89.8,17.83,91.8,6.028,12.39,273.7,0.02,107.0,1002.714,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 11:00:00,21.63,87.6,19.16,92.5,7.25,16.3,276.2,0.04,107.0,1002.578,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 12:00:00,22.11,87.0,20.36,92.0,8.72,15.36,275.1,0.03,107.0,1002.302,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 13:00:00,21.5,89.1,19.88,92.4,11.17,18.45,274.5,0.05,107.0,1002.026,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 14:00:00,20.53,88.2,19.15,92.5,10.69,21.41,279.8,0.05,107.0,1001.9,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-02-27 15:00:00,19.79,87.9,18.18,93.7,11.31,22.56,279.7,0.04,107.05,1002.03,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
