Date/Time (PST),Temperature_tl,Relative_Humidity_tl,Wind_Speed_Average_tl,Wind_Speed_Maximum_tl,Wind_Direction_(deg.)_tl,Precipitation_tl,24_hour_snowfall_tl,Snow_Depth_tl
2017-02-05 15:00:00+00:00,32.22,100.0,13.53,26.02,258.0,0.0,7.57,121.4
2017-02-05 16:00:00+00:00,31.85,100.0,10.87,24.47,254.0,0.0,7.31,121.5
2017-02-05 17:00:00+00:00,31.25,100.0,8.7,20.77,251.3,0.0,7.44,122.1
2017-02-05 18:00:00+00:00,31.73,100.0,6.604,17.74,239.1,0.0,7.44,120.8
2017-02-05 19:00:00+00:00,31.73,100.0,4.415,13.09,257.1,0.0,7.44,121.2
2017-02-05 20:00:00+00:00,31.37,100.0,4.62,18.55,246.8,0.0,7.44,121.4
2017-02-05 21:00:00+00:00,31.49,100.0,5.477,13.33,236.9,0.0,7.17,119.1
2017-02-05 22:00:00+00:00,31.13,99.6,1.5219999999999998,9.76,233.5,0.0,7.17,119.7
2017-02-05 23:00:00+00:00,30.52,100.0,2.148,13.06,217.0,0.04,7.5,116.9
2017-02-06 00:00:00+00:00,29.07,100.0,7.69,19.05,255.2,0.12,8.56,119.4
2017-02-06 01:00:00+00:00,25.55,99.1,14.91,28.71,280.9,0.08,9.16,117.8
2017-02-06 02:00:00+00:00,21.56,97.0,16.83,33.79,277.4,0.03,9.09,114.4
2017-02-06 03:00:00+00:00,19.51,95.0,15.29,26.09,280.7,0.01,8.88,114.7
2017-02-06 04:00:00+00:00,18.67,94.7,12.55,22.79,276.0,0.06,9.48,114.6
2017-02-06 05:00:00+00:00,18.06,94.7,13.85,24.44,278.4,0.03,9.68,115.5
2017-02-06 06:00:00+00:00,17.58,94.4,13.86,24.78,281.6,0.03,9.94,120.7
2017-02-06 07:00:00+00:00,16.74,94.3,13.41,25.63,278.5,0.0,9.47,118.0
2017-02-06 08:00:00+00:00,16.86,93.7,11.17,20.51,273.2,0.02,9.27,115.4
2017-02-06 09:00:00+00:00,17.59,93.6,9.81,19.26,273.8,0.01,0.0,121.6
2017-02-06 10:00:00+00:00,18.8,93.8,8.18,16.1,271.6,0.05,1.186,119.4
2017-02-06 11:00:00+00:00,19.16,93.8,9.78,22.26,268.9,0.04,3.3080000000000003,118.0
2017-02-06 12:00:00+00:00,19.04,93.9,8.81,21.42,275.1,0.12,4.967,123.5
2017-02-06 13:00:00+00:00,18.91,93.3,11.83,22.73,279.2,0.09,6.362,120.0
2017-02-06 14:00:00+00:00,17.7,93.4,15.66,28.66,276.7,0.09,6.957000000000001,120.9
2017-02-06 15:00:00+00:00,18.19,93.5,14.0,29.67,272.2,0.08,7.55,122.6
2017-02-06 16:00:00+00:00,16.62,93.5,15.35,37.78,276.6,0.06,8.08,124.2
2017-02-06 17:00:00+00:00,17.11,93.6,12.81,27.31,282.3,0.01,7.68,124.3
2017-02-06 18:00:00+00:00,17.23,93.6,9.98,18.35,279.3,0.08,8.34,127.7
2017-02-06 19:00:00+00:00,17.23,93.6,10.92,21.08,281.5,0.01,8.21,127.1
2017-02-06 20:00:00+00:00,16.99,93.2,8.67,17.68,280.8,0.05,8.47,124.9
2017-02-06 21:00:00+00:00,17.83,93.2,6.824,14.82,277.5,0.03,8.61,131.1
2017-02-06 22:00:00+00:00,17.1,93.1,7.08,14.14,291.3,0.03,9.14,126.1
2017-02-06 23:00:00+00:00,16.98,92.8,7.43,17.44,296.5,0.0,8.87,130.8
2017-02-07 00:00:00+00:00,16.98,92.0,8.26,20.54,310.2,0.0,9.01,127.0
2017-02-07 01:00:00+00:00,18.8,93.2,6.617000000000001,18.15,295.2,0.0,8.74,126.7
2017-02-07 02:00:00+00:00,19.77,93.5,4.4430000000000005,12.63,313.2,0.03,8.61,129.6
2017-02-07 03:00:00+00:00,20.12,93.5,0.655,5.252999999999999,327.0,0.0,0.066,130.5
2017-02-07 04:00:00+00:00,19.52,95.0,0.505,4.276,45.61,0.0,0.067,130.2
2017-02-07 05:00:00+00:00,19.76,95.2,9.21,17.85,82.3,0.0,0.0,127.3
2017-02-07 06:00:00+00:00,20.73,94.0,10.84,18.08,83.3,0.0,0.067,129.1
2017-02-07 07:00:00+00:00,20.48,93.0,10.31,18.35,87.0,0.0,0.067,127.7
2017-02-07 08:00:00+00:00,21.45,93.1,11.54,18.59,82.9,0.0,0.133,129.9
2017-02-07 09:00:00+00:00,23.03,92.6,10.81,20.88,84.9,0.01,0.39899999999999997,124.3
2017-02-07 10:00:00+00:00,24.48,93.5,8.86,17.91,85.9,0.05,0.929,123.1
2017-02-07 11:00:00+00:00,24.96,94.1,5.757999999999999,16.46,92.6,0.04,1.465,130.5
2017-02-07 12:00:00+00:00,26.29,93.5,3.426,11.68,80.9,0.02,1.466,125.1
2017-02-07 13:00:00+00:00,27.38,96.4,0.034,1.5490000000000002,169.3,0.01,1.4,130.3
2017-02-07 14:00:00+00:00,25.32,95.6,0.478,3.265,253.1,0.05,1.732,125.5
2017-02-07 15:00:00+00:00,23.99,95.4,1.608,6.228,273.5,0.01,1.798,122.3
2017-02-07 16:00:00+00:00,23.75,94.3,3.102,14.88,282.4,0.02,1.9969999999999999,125.6
2017-02-07 17:00:00+00:00,21.93,95.2,2.1630000000000003,6.733,278.9,0.0,2.126,131.7
2017-02-07 18:00:00+00:00,22.55,95.2,4.137,11.55,293.8,0.0,2.255,129.7
2017-02-07 19:00:00+00:00,22.79,95.8,4.321000000000001,12.9,295.4,0.0,2.387,132.6
2017-02-07 20:00:00+00:00,23.39,95.8,5.063,9.36,299.6,0.0,2.387,135.0
2017-02-07 21:00:00+00:00,24.0,96.1,7.74,14.48,295.7,0.0,2.52,135.2
2017-02-07 22:00:00+00:00,24.24,96.2,6.263,14.01,290.1,0.0,2.323,134.6
2017-02-07 23:00:00+00:00,24.24,96.2,6.928,13.57,292.6,0.01,2.523,133.6
2017-02-08 00:00:00+00:00,24.84,96.6,8.04,14.17,298.4,0.03,2.9219999999999997,130.2
2017-02-08 01:00:00+00:00,26.78,98.5,10.42,19.22,292.2,0.05,3.4539999999999997,122.7
2017-02-08 02:00:00+00:00,28.35,99.1,9.62,19.02,276.6,0.01,3.72,129.0
2017-02-08 03:00:00+00:00,28.23,99.2,7.03,12.35,271.5,0.05,3.258,128.5
2017-02-08 04:00:00+00:00,28.22,99.2,6.681,17.13,273.1,0.06,4.521,129.1
2017-02-08 05:00:00+00:00,28.71,99.3,6.542999999999999,12.39,276.1,0.07,0.34600000000000003,125.1
2017-02-08 06:00:00+00:00,28.95,99.6,5.8839999999999995,10.67,274.6,0.06,1.0759999999999998,125.3
2017-02-08 07:00:00+00:00,28.7,98.9,6.632999999999999,13.53,273.4,0.02,1.275,128.7
2017-02-08 08:00:00+00:00,28.1,98.1,3.988,10.23,290.1,0.01,1.143,128.1
2017-02-08 09:00:00+00:00,28.83,97.8,1.046,6.8660000000000005,314.4,0.05,1.474,128.9
2017-02-08 10:00:00+00:00,30.52,98.3,0.521,5.89,293.4,0.16,2.137,128.5
2017-02-08 11:00:00+00:00,32.22,99.8,2.668,10.8,243.6,0.14,2.799,127.7
2017-02-08 12:00:00+00:00,32.58,99.8,5.148,16.46,260.6,0.09,2.932,135.7
2017-02-08 13:00:00+00:00,32.7,99.7,5.405,12.69,273.0,0.15,2.535,136.4
2017-02-08 14:00:00+00:00,32.94,99.8,5.952000000000001,13.43,279.8,0.06,2.403,136.9
2017-02-08 15:00:00+00:00,34.27,100.0,7.88,13.7,286.0,0.1,2.073,135.7
2017-02-08 16:00:00+00:00,35.11,100.0,8.56,17.33,285.0,0.06,1.8780000000000001,135.1
2017-02-08 17:00:00+00:00,35.11,100.0,6.855,14.94,287.8,0.14,1.68,134.4
2017-02-08 18:00:00+00:00,36.33,100.0,4.435,11.61,279.0,0.1,1.614,134.4
2017-02-08 19:00:00+00:00,37.29,100.0,6.553,15.82,268.9,0.14,1.4809999999999999,134.3
2017-02-08 20:00:00+00:00,37.17,100.0,9.49,24.67,266.2,0.04,1.2830000000000001,133.9
2017-02-08 21:00:00+00:00,37.42,100.0,9.5,19.82,266.4,0.09,1.216,133.6
2017-02-08 22:00:00+00:00,38.14,100.0,10.75,23.15,270.9,0.06,1.216,133.6
2017-02-08 23:00:00+00:00,38.02,100.0,7.24,18.14,266.2,0.12,1.021,133.6
2017-02-09 00:00:00+00:00,37.77,100.0,7.89,15.85,258.6,0.11,0.956,132.6
2017-02-09 01:00:00+00:00,37.89,100.0,10.7,24.6,268.8,0.07,0.5589999999999999,131.3
2017-02-09 02:00:00+00:00,38.25,100.0,15.11,30.76,269.4,0.06,0.493,130.4
2017-02-09 03:00:00+00:00,38.01,100.0,13.63,27.93,272.5,0.09,0.162,130.1
2017-02-09 04:00:00+00:00,37.65,100.0,13.9,31.73,272.0,0.09,0.22899999999999998,130.0
2017-02-09 05:00:00+00:00,37.77,100.0,11.97,22.38,268.8,0.03,0.162,129.5
2017-02-09 06:00:00+00:00,37.65,100.0,12.82,22.98,266.6,0.02,0.027999999999999997,128.2
2017-02-09 07:00:00+00:00,37.65,100.0,13.28,29.04,250.8,0.0,0.027000000000000003,128.4
2017-02-09 08:00:00+00:00,37.05,100.0,11.86,26.28,251.7,0.01,0.094,128.6
2017-02-09 09:00:00+00:00,37.29,100.0,15.95,32.98,241.5,0.03,0.026000000000000002,124.6
2017-02-09 10:00:00+00:00,37.05,100.0,16.08,28.43,254.3,0.05,0.026000000000000002,128.9
2017-02-09 11:00:00+00:00,36.08,100.0,16.37,34.69,263.9,0.03,0.0,129.6
2017-02-09 12:00:00+00:00,35.96,100.0,15.06,34.39,271.7,0.01,0.0,129.0
2017-02-09 13:00:00+00:00,35.6,100.0,14.09,30.05,278.7,0.03,0.024,128.2
2017-02-09 14:00:00+00:00,35.36,100.0,17.25,37.32,278.1,0.0,0.024,128.0
2017-02-09 15:00:00+00:00,34.51,100.0,14.61,25.17,271.3,0.14,0.157,127.9
2017-02-09 16:00:00+00:00,33.42,100.0,17.47,35.71,277.1,0.0,0.024,128.2
2017-02-09 17:00:00+00:00,32.57,100.0,17.04,32.14,280.1,0.0,0.024,128.2
2017-02-09 18:00:00+00:00,32.21,100.0,13.33,30.33,277.0,0.01,0.152,128.3
2017-02-09 19:00:00+00:00,32.1,100.0,13.14,30.09,273.2,0.06,0.149,127.9
2017-02-09 20:00:00+00:00,31.61,100.0,13.27,24.77,273.0,0.17,0.414,127.1
2017-02-09 21:00:00+00:00,30.64,100.0,14.72,28.44,279.1,0.04,0.281,125.7
2017-02-09 22:00:00+00:00,28.22,100.0,11.09,23.56,278.8,0.0,0.414,125.5
2017-02-09 23:00:00+00:00,26.64,100.0,9.12,17.74,279.0,0.0,0.414,125.6
2017-02-10 00:00:00+00:00,25.68,100.0,8.92,18.55,282.5,0.0,0.40700000000000003,126.1
2017-02-10 01:00:00+00:00,26.17,100.0,12.16,24.81,293.2,0.0,0.406,126.2
2017-02-10 02:00:00+00:00,24.6,99.6,13.35,32.89,267.4,0.0,0.539,126.4
2017-02-10 03:00:00+00:00,24.6,99.4,9.99,24.64,264.7,0.0,0.539,126.8
2017-02-10 04:00:00+00:00,25.32,99.9,9.05,17.84,260.8,0.0,0.539,126.6
2017-02-10 05:00:00+00:00,25.93,100.0,7.94,20.4,272.9,0.03,0.6709999999999999,126.5
2017-02-10 06:00:00+00:00,25.81,99.9,12.21,22.15,273.1,0.03,0.804,123.0
2017-02-10 07:00:00+00:00,25.2,99.7,11.71,23.46,274.7,0.02,0.87,119.4
2017-02-10 08:00:00+00:00,25.08,99.4,13.17,23.33,278.2,0.01,1.334,120.5
2017-02-10 09:00:00+00:00,23.75,99.1,14.66,26.16,278.4,0.0,1.334,123.6
2017-02-10 10:00:00+00:00,24.6,99.2,13.63,23.5,276.4,0.02,1.068,124.3
2017-02-10 11:00:00+00:00,24.6,99.1,11.97,21.21,271.2,0.04,1.5330000000000001,121.6
2017-02-10 12:00:00+00:00,24.47,98.6,12.4,23.3,285.1,0.03,1.599,121.6
2017-02-10 13:00:00+00:00,24.96,99.5,13.25,24.41,278.0,0.02,1.732,123.2
2017-02-10 14:00:00+00:00,23.02,98.8,12.95,24.07,278.7,0.01,2.262,122.8
2017-02-10 15:00:00+00:00,23.5,98.5,12.3,24.31,282.9,0.12,3.057,122.5
2017-02-10 16:00:00+00:00,22.3,98.2,13.43,23.67,280.3,0.0,2.9219999999999997,124.6
2017-02-10 17:00:00+00:00,21.58,97.8,14.04,23.33,287.4,0.02,2.918,124.5
2017-02-10 18:00:00+00:00,21.7,97.8,12.64,23.54,281.0,0.04,3.05,123.1
2017-02-10 19:00:00+00:00,21.45,97.6,11.78,26.03,282.5,0.09,4.243,124.0
2017-02-10 20:00:00+00:00,21.45,97.3,11.46,23.4,286.3,0.06,4.64,126.5
2017-02-10 21:00:00+00:00,21.58,97.6,11.56,20.98,281.7,0.08,5.038,124.7
2017-02-10 22:00:00+00:00,20.97,97.0,14.39,28.99,297.3,0.04,5.436,126.5
2017-02-10 23:00:00+00:00,19.88,96.2,17.81,28.89,306.8,0.03,5.436,128.1
2017-02-11 00:00:00+00:00,20.24,96.2,17.57,29.36,305.1,0.05,5.966,127.5
2017-02-11 01:00:00+00:00,18.91,95.5,15.58,31.08,301.2,0.03,6.098,128.7
2017-02-11 02:00:00+00:00,19.4,95.8,12.92,23.87,299.4,0.0,6.028,128.6
2017-02-11 03:00:00+00:00,18.79,95.4,12.1,21.15,309.3,0.0,5.962000000000001,127.5
2017-02-11 04:00:00+00:00,19.4,95.8,8.85,20.2,306.0,0.0,0.0,130.7
2017-02-11 05:00:00+00:00,19.76,96.0,2.9360000000000004,7.27,284.2,0.04,0.527,126.8
2017-02-11 06:00:00+00:00,18.07,95.2,5.547000000000001,13.0,310.1,0.03,0.657,126.9
2017-02-11 07:00:00+00:00,17.46,94.7,11.25,19.73,317.0,0.0,0.722,127.8
2017-02-11 08:00:00+00:00,17.71,94.9,11.68,17.75,322.2,0.0,0.65,127.1
2017-02-11 09:00:00+00:00,18.68,95.2,3.838,17.11,15.03,0.0,0.5870000000000001,126.7
2017-02-11 10:00:00+00:00,21.58,96.0,0.011000000000000001,1.617,40.04,0.0,0.6579999999999999,127.3
2017-02-11 11:00:00+00:00,25.33,98.7,-0.015,0.20199999999999999,24.51,0.0,0.6629999999999999,127.2
2017-02-11 12:00:00+00:00,27.38,99.6,0.669,5.724,320.1,0.0,0.6709999999999999,125.2
2017-02-11 13:00:00+00:00,27.87,100.0,0.324,3.77,333.4,0.0,0.6709999999999999,125.1
2017-02-11 14:00:00+00:00,28.71,100.0,0.023,1.38,252.1,0.0,0.607,124.8
2017-02-11 15:00:00+00:00,30.16,100.0,-0.013000000000000001,0.168,104.0,0.0,0.612,124.3
2017-02-11 16:00:00+00:00,28.1,100.0,-0.013000000000000001,0.135,192.8,0.0,0.414,124.3
2017-02-11 17:00:00+00:00,25.31,99.6,-0.01,0.10099999999999999,204.6,0.0,0.7440000000000001,129.0
2017-02-11 18:00:00+00:00,23.38,98.8,0.327,4.208,87.5,0.0,0.87,129.6
2017-02-11 19:00:00+00:00,21.69,96.8,0.221,3.4010000000000002,69.45,0.0,0.7979999999999999,128.6
2017-02-11 20:00:00+00:00,21.7,95.9,2.171,6.027,71.3,0.0,0.7959999999999999,128.8
2017-02-11 21:00:00+00:00,20.97,95.2,4.416,11.31,70.7,0.0,0.863,127.9
2017-02-11 22:00:00+00:00,21.21,94.7,3.345,8.75,70.9,0.0,0.7959999999999999,128.5
2017-02-11 23:00:00+00:00,22.91,95.8,3.487,8.79,75.3,0.0,0.863,128.3
2017-02-12 00:00:00+00:00,24.0,96.6,2.062,7.68,71.4,0.0,0.929,127.4
2017-02-12 01:00:00+00:00,24.0,95.4,3.447,10.24,66.62,0.0,0.7959999999999999,128.3
2017-02-12 02:00:00+00:00,24.97,95.4,1.617,8.42,62.44,0.0,0.002,128.3
2017-02-12 03:00:00+00:00,26.06,95.7,1.2690000000000001,5.2860000000000005,59.65,0.0,0.005,128.3
2017-02-12 04:00:00+00:00,28.11,93.9,0.9,8.21,66.56,0.0,0.008,128.4
2017-02-12 05:00:00+00:00,26.53,87.3,0.263,2.929,67.77,0.0,0.009000000000000001,128.2
2017-02-12 06:00:00+00:00,26.29,82.3,1.946,7.64,68.62,0.0,0.075,128.5
2017-02-12 07:00:00+00:00,27.38,77.3,2.822,8.21,62.61,0.0,0.0,129.0
2017-02-12 08:00:00+00:00,27.99,69.48,3.429,8.28,63.85,0.0,0.0,129.4
2017-02-12 09:00:00+00:00,29.44,57.23,4.165,8.52,69.63,0.0,0.0,129.1
2017-02-12 10:00:00+00:00,30.29,56.75,5.329,10.03,74.5,0.0,0.0,128.2
2017-02-12 11:00:00+00:00,31.01,53.38,5.505,10.6,74.9,0.0,0.0,128.1
2017-02-12 12:00:00+00:00,33.19,48.4,6.164,11.44,77.4,0.0,0.0,127.7
2017-02-12 13:00:00+00:00,34.04,45.51,5.327999999999999,9.16,75.4,0.0,0.0,127.7
2017-02-12 14:00:00+00:00,36.94,28.47,2.734,11.04,70.6,0.0,0.0,127.8
2017-02-12 15:00:00+00:00,35.72,35.67,1.376,5.789,76.8,0.0,0.0,127.7
2017-02-12 16:00:00+00:00,35.72,37.76,1.73,6.125,76.2,0.0,0.0,127.7
2017-02-12 17:00:00+00:00,34.75,26.79,4.074,9.83,74.4,0.0,0.0,127.7
2017-02-12 18:00:00+00:00,33.07,38.37,3.07,11.54,81.3,0.0,0.017,127.5
2017-02-12 19:00:00+00:00,33.07,33.73,4.75,12.25,83.7,0.0,0.016,127.5
2017-02-12 20:00:00+00:00,34.04,29.08,8.79,17.7,78.9,0.0,0.0,127.7
2017-02-12 21:00:00+00:00,33.67,30.16,5.347,14.3,80.5,0.0,0.0,128.0
2017-02-12 22:00:00+00:00,35.37,20.73,7.08,13.19,77.1,0.0,0.016,126.7
2017-02-12 23:00:00+00:00,38.51,12.59,7.86,17.13,80.2,0.0,0.0,127.5
2017-02-13 00:00:00+00:00,38.14,11.44,6.5360000000000005,12.28,77.6,0.0,0.024,127.5
2017-02-13 01:00:00+00:00,38.99,10.7,4.444,10.87,81.0,0.0,0.024,127.9
2017-02-13 02:00:00+00:00,39.11,13.87,4.93,11.74,81.9,0.0,0.0,128.0
2017-02-13 03:00:00+00:00,40.08,13.73,5.439,16.46,85.2,0.0,0.024,127.9
2017-02-13 04:00:00+00:00,34.87,25.04,3.798,12.69,85.6,0.0,0.0,127.5
2017-02-13 05:00:00+00:00,36.09,18.04,4.993,14.84,89.2,0.0,0.021,127.7
2017-02-13 06:00:00+00:00,40.08,12.12,14.2,26.76,82.9,0.0,0.024,127.5
2017-02-13 07:00:00+00:00,40.32,16.62,13.05,21.87,86.6,0.0,0.0,128.5
2017-02-13 08:00:00+00:00,40.44,15.41,11.97,23.29,86.8,0.0,0.0,127.2
2017-02-13 09:00:00+00:00,40.08,16.15,15.31,29.04,88.7,0.0,0.026000000000000002,127.3
2017-02-13 10:00:00+00:00,41.65,11.78,14.36,26.18,86.8,0.0,0.0,128.8
2017-02-13 11:00:00+00:00,42.61,10.09,12.37,23.96,90.9,0.0,0.0,127.2
2017-02-13 12:00:00+00:00,42.97,13.32,13.49,27.12,87.8,0.0,0.0,127.5
2017-02-13 13:00:00+00:00,40.79,17.77,9.38,21.67,93.8,0.0,0.0,127.3
2017-02-13 14:00:00+00:00,41.76,15.28,14.2,24.13,84.8,0.0,0.0,127.2
2017-02-13 15:00:00+00:00,39.34,22.95,9.17,22.27,94.8,0.0,0.0,126.9
2017-02-13 16:00:00+00:00,40.68,19.11,10.81,23.08,88.6,0.0,0.0,127.0
2017-02-13 17:00:00+00:00,39.58,17.16,11.12,24.23,86.0,0.0,0.0,127.1
2017-02-13 18:00:00+00:00,38.86,24.09,10.64,21.6,84.0,0.0,0.0,127.2
2017-02-13 19:00:00+00:00,39.47,20.46,9.07,17.53,82.3,0.0,0.026000000000000002,127.5
2017-02-13 20:00:00+00:00,39.84,23.42,8.48,18.04,85.6,0.0,0.0,126.7
2017-02-13 21:00:00+00:00,39.96,23.62,7.64,16.76,89.1,0.0,0.0,127.1
2017-02-13 22:00:00+00:00,40.44,19.92,7.25,19.25,84.0,0.0,0.027000000000000003,126.9
2017-02-13 23:00:00+00:00,38.5,27.12,7.67,18.04,77.2,0.0,0.0,126.7
2017-02-14 00:00:00+00:00,37.54,34.8,7.49,17.8,82.3,0.0,0.025,124.8
2017-02-14 01:00:00+00:00,37.42,43.61,7.13,16.59,82.3,0.0,0.024,126.3
2017-02-14 02:00:00+00:00,36.57,42.54,7.92,16.49,80.7,0.0,0.024,126.4
2017-02-14 03:00:00+00:00,35.6,44.89,6.959,14.17,79.4,0.0,0.0,127.0
2017-02-14 04:00:00+00:00,34.99,45.23,7.09,14.64,81.0,0.0,0.024,124.6
2017-02-14 05:00:00+00:00,35.0,43.62,7.9,16.29,78.8,0.0,0.02,126.5
2017-02-14 06:00:00+00:00,36.57,40.59,9.28,18.11,84.0,0.0,0.0,125.5
2017-02-14 07:00:00+00:00,37.9,33.79,8.12,17.47,85.0,0.0,0.0,126.8
2017-02-14 08:00:00+00:00,39.84,28.54,4.345,11.24,92.2,0.0,0.0,126.7
2017-02-14 09:00:00+00:00,40.44,26.45,5.968999999999999,13.73,86.9,0.0,0.0,126.2
2017-02-14 10:00:00+00:00,40.07,28.94,4.57,10.09,84.3,0.0,0.0,125.4
2017-02-14 11:00:00+00:00,39.46,32.37,5.5329999999999995,14.47,84.9,0.0,0.0,126.3
2017-02-14 12:00:00+00:00,44.43,22.68,4.828,14.64,87.1,0.0,0.0,126.2
2017-02-14 13:00:00+00:00,43.82,22.34,4.298,11.44,84.2,0.0,0.0,125.7
2017-02-14 14:00:00+00:00,43.45,26.71,3.884,11.91,74.3,0.0,0.0,125.3
2017-02-14 15:00:00+00:00,47.2,24.22,3.3539999999999996,9.99,75.9,0.0,0.0,125.4
2017-02-14 16:00:00+00:00,50.71,18.03,0.84,5.9879999999999995,45.44,0.0,0.0,125.5
2017-02-14 17:00:00+00:00,41.26,38.55,1.033,6.93,64.26,0.0,0.0,125.5
2017-02-14 18:00:00+00:00,42.72,32.83,4.329,11.34,78.3,0.0,0.0,125.8
2017-02-14 19:00:00+00:00,46.23,27.72,0.562,6.224,66.99,0.0,0.0,126.0
2017-02-14 20:00:00+00:00,47.2,24.22,0.08800000000000001,2.792,322.8,0.0,0.0,126.0
2017-02-14 21:00:00+00:00,47.08,23.21,0.187,3.1289999999999996,229.6,0.0,0.0,127.0
2017-02-14 22:00:00+00:00,46.35,26.04,0.414,7.54,261.8,0.0,0.0,126.1
2017-02-14 23:00:00+00:00,45.62,28.19,1.178,8.75,270.8,0.0,0.0,127.0
2017-02-15 00:00:00+00:00,42.11,60.82,5.992000000000001,16.38,259.2,0.0,0.0,125.2
2017-02-15 01:00:00+00:00,42.6,71.2,3.5780000000000003,12.28,277.1,0.0,0.0,125.2
2017-02-15 02:00:00+00:00,43.08,67.82,5.106,17.26,268.4,0.0,0.0,125.4
2017-02-15 03:00:00+00:00,40.78,82.3,3.2769999999999997,12.41,272.0,0.0,0.0,125.6
2017-02-15 04:00:00+00:00,40.91,87.1,3.96,12.75,265.0,0.0,0.0,125.7
2017-02-15 05:00:00+00:00,40.67,86.5,5.104,17.16,249.1,0.0,0.0,124.9
2017-02-15 06:00:00+00:00,38.73,96.2,5.407,16.89,264.0,0.02,0.0,126.1
2017-02-15 07:00:00+00:00,38.25,100.0,5.25,14.03,289.2,0.07,0.0,125.2
2017-02-15 08:00:00+00:00,38.26,100.0,5.041,13.43,273.9,0.02,0.0,125.3
2017-02-15 09:00:00+00:00,38.74,100.0,1.71,11.71,231.2,0.03,0.0,125.3
2017-02-15 10:00:00+00:00,39.46,100.0,1.91,10.09,217.6,0.19,0.0,124.5
2017-02-15 11:00:00+00:00,39.7,100.0,4.195,13.29,222.0,0.15,0.0,124.3
2017-02-15 12:00:00+00:00,40.07,100.0,3.41,12.52,225.9,0.02,0.0,124.3
2017-02-15 13:00:00+00:00,40.07,100.0,2.4459999999999997,8.65,229.0,0.07,0.0,124.1
2017-02-15 14:00:00+00:00,40.55,100.0,5.694,15.11,251.1,0.05,0.0,124.3
2017-02-15 15:00:00+00:00,40.31,100.0,4.94,15.21,249.4,0.0,0.0,123.4
2017-02-15 16:00:00+00:00,39.22,100.0,6.832999999999999,20.22,241.0,0.01,0.0,122.8
2017-02-15 17:00:00+00:00,39.58,100.0,8.82,20.79,261.4,0.09,0.0,123.7
2017-02-15 18:00:00+00:00,38.98,100.0,6.432,17.16,263.5,0.05,0.0,123.0
2017-02-15 19:00:00+00:00,38.61,100.0,6.193,12.69,255.1,0.1,0.0,122.3
2017-02-15 20:00:00+00:00,38.73,100.0,5.4270000000000005,11.27,241.7,0.05,0.0,122.5
2017-02-15 21:00:00+00:00,38.25,100.0,6.336,14.97,228.9,0.07,0.0,121.6
2017-02-15 22:00:00+00:00,37.77,100.0,6.648,16.72,237.7,0.12,0.0,121.7
2017-02-15 23:00:00+00:00,37.53,100.0,5.048,15.01,227.0,0.11,0.0,122.3
2017-02-16 00:00:00+00:00,36.92,100.0,4.965,13.36,232.8,0.1,0.027999999999999997,121.7
2017-02-16 01:00:00+00:00,35.96,100.0,5.529,13.9,247.2,0.06,0.0,120.2
2017-02-16 02:00:00+00:00,35.84,100.0,4.492,11.58,265.3,0.06,0.0,119.9
2017-02-16 03:00:00+00:00,34.75,100.0,6.084,13.43,252.9,0.03,0.0,121.3
2017-02-16 04:00:00+00:00,33.66,100.0,5.789,15.11,255.2,0.09,0.0,121.7
2017-02-16 05:00:00+00:00,31.6,100.0,7.53,18.54,290.7,0.2,0.154,118.7
2017-02-16 06:00:00+00:00,30.88,100.0,9.04,15.95,298.2,0.12,0.613,114.2
2017-02-16 07:00:00+00:00,30.76,100.0,6.997999999999999,15.45,289.9,0.1,0.613,112.2
2017-02-16 08:00:00+00:00,31.13,100.0,6.7010000000000005,15.35,298.7,0.11,1.739,115.1
2017-02-16 09:00:00+00:00,31.61,100.0,3.102,12.29,249.2,0.01,1.805,122.2
2017-02-16 10:00:00+00:00,31.73,100.0,0.6829999999999999,5.9910000000000005,241.8,0.0,1.739,122.2
2017-02-16 11:00:00+00:00,31.37,100.0,2.292,10.97,251.4,0.14,2.5340000000000003,116.9
2017-02-16 12:00:00+00:00,31.13,100.0,6.285,17.2,280.8,0.18,3.3289999999999997,118.6
2017-02-16 13:00:00+00:00,30.89,100.0,10.2,24.54,287.1,0.01,3.594,116.7
2017-02-16 14:00:00+00:00,30.52,100.0,8.37,16.76,287.3,0.08,4.124,117.3
2017-02-16 15:00:00+00:00,30.04,100.0,9.49,19.72,286.1,0.06,4.388999999999999,116.1
2017-02-16 16:00:00+00:00,30.28,100.0,9.88,20.36,290.9,0.04,4.654,119.0
2017-02-16 17:00:00+00:00,28.83,100.0,9.34,22.25,283.0,0.09,4.919,114.5
2017-02-16 18:00:00+00:00,27.13,100.0,10.88,19.72,291.1,0.15,5.847,117.5
2017-02-16 19:00:00+00:00,26.4,100.0,12.3,22.25,286.8,0.14,7.57,116.3
2017-02-16 20:00:00+00:00,25.56,100.0,13.43,24.2,289.8,0.12,8.49,119.8
2017-02-16 21:00:00+00:00,25.56,100.0,13.63,24.24,301.0,0.01,8.49,127.2
2017-02-16 22:00:00+00:00,26.29,100.0,12.46,21.11,304.0,0.0,8.42,124.4
2017-02-16 23:00:00+00:00,26.41,100.0,12.77,22.05,307.3,0.02,8.23,124.3
2017-02-17 00:00:00+00:00,26.9,100.0,10.47,18.92,301.3,0.01,8.29,123.9
2017-02-17 01:00:00+00:00,27.26,100.0,7.64,14.78,305.6,0.02,8.23,126.2
